predicate,argument,role_type,reasons 1,reasons 2,reasons 3
eat,apple,ARG0,"The PropBank ARG0 role for the predicate 'eat' typically refers to the eater, the entity that is consuming something.","The argument 'apple' serves as the entity being consumed, typically fitting the role of what is eaten, which corresponds to the PropBank ARG1 role for the predicate 'eat'.","The argument 'apple' does not fit the PropBank ARG0 role for the predicate 'eat' because ARG0 refers to the eater, not the entity being eaten."
eat,apple,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'apple' has properties indicating it is an edible item, typically a fruit, that can be consumed. It is suitable to be the object of the action performed by the subject in the context of eating.","The argument 'apple' does not fit the PropBank ARG1 role for the predicate 'eat' because ARG1 should be the entity consuming, not the entity being consumed. 'Apple' fits better as an ARG2, the entity that is eaten."
eat,cost,ARG0,"The PropBank ARG0 role for the predicate 'eat' typically refers to the eater, the entity that is consuming food or something edible.","The argument 'cost' does not directly align with the typical semantic roles associated with the predicate 'eat', as it does not describe an eater or the entity being consumed. Instead, 'cost' relates to the economic aspect of obtaining food, which is not a direct action of eating.","The argument 'cost' does not fit the PropBank ARG0 role for the predicate 'eat', as ARG0 is expected to be the eater, and 'cost' does not represent an entity that can consume food."
eat,cost,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'cost' does not inherently possess properties relevant to the action of eating, as it typically refers to the price or expenditure associated with obtaining something rather than an entity capable of consuming food.","The argument 'cost' does not fit the PropBank ARG1 role for the predicate 'eat', as ARG1 requires an entity that performs the action of eating, typically an animate being, and 'cost' refers to an aspect of expenditure, not an entity capable of eating."
eat,debt,ARG0,"The PropBank ARG0 role for the predicate 'eat' typically refers to the eater, the entity that is consuming something.","The argument 'debt' metaphorically relates to being consumed or dealt with, but lacks physical properties of being edible or consumed in the literal sense associated with 'eat'.","The argument 'debt' does not fit the PropBank ARG0 role for the predicate 'eat', as ARG0 should be an entity that performs the action of eating, and 'debt' cannot perform actions."
eat,debt,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'debt' does not have the typical properties expected for the ARG1 role of the predicate 'eat', as it is not an animate being capable of consuming food. Instead, 'debt' is an abstract concept, indicating that this usage is metaphorical if related to 'eat'.","The argument 'debt' does not fit the typical PropBank ARG1 role for the predicate 'eat', as it lacks the properties of being an animate consumer. The fit is metaphorical and not literal."
eat,egg,ARG0,"The PropBank ARG0 role for the predicate 'eat' typically refers to the eater, the entity that is consuming something.","The argument 'egg' has the property of being the entity that is consumed, fitting the role of what is eaten.","The argument 'egg' does not fit the PropBank ARG0 role for the predicate 'eat', as ARG0 should be the eater, not what is eaten."
eat,egg,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'egg' has properties indicating it is an edible item, typically consumed by an animate being. It is the object of consumption in the context of the action 'eat'.","The argument 'egg' does not fit the PropBank ARG1 role for the predicate 'eat' because ARG1 is expected to be the eater, an animate entity, whereas 'egg' is more appropriately categorized as what is being eaten, fitting a different semantic role such as ARG2."
eat,group,ARG0,"The PropBank ARG0 role for the predicate 'eat' typically refers to the eater, the entity that is consuming something.",The argument 'group' refers to a collection of individuals or entities acting as the eater or consuming entity in the context of the predicate 'eat'.,The argument 'group' fits well into the PropBank ARG0 role for the predicate 'eat' as it can collectively act as the eater or consuming entity.
eat,group,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'group' refers to a collection of entities, typically people or animals, that can collectively perform the action of eating. It implies multiple individuals acting together in the context of consuming food.","The argument 'group' fits the PropBank ARG1 role for the predicate 'eat' as it represents an entity (in this case, a collective of individuals) that is capable of performing the action of eating. This aligns with the requirement for ARG1 to be an animate being or beings that consume something."
eat,husband,ARG0,"The PropBank ARG0 role for the predicate 'eat' should have the properties of being an agent, typically an animate entity, that is performing the action of eating.","The argument 'husband' has the properties of being animate, likely human, and capable of performing actions, specifically the action of eating.","The argument 'husband' fits the PropBank ARG0 role for the predicate 'eat' very well, as it possesses the necessary properties of being animate, human, and capable of performing the action of eating."
eat,husband,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'husband' has properties indicating it is an animate being, specifically a human, capable of performing the action of eating.","The argument 'husband' fits well with the PropBank ARG1 role for the predicate 'eat', as it possesses the necessary properties of being an animate, human entity capable of performing the action of eating."
eat,local,ARG0,"The PropBank ARG0 role for the predicate 'eat' should have the properties of being an agent or an eater, typically a person, animal, or any entity capable of consuming food or substances.","The argument 'local' does not directly possess relevant properties for the action 'eat' as it does not describe an agent, action, or object typically associated with eating. It may refer to a characteristic of the food or the origin of what is being eaten, but without additional context, its properties related to 'eat' are not clear.","The argument 'local' does not fit the PropBank ARG0 role for the predicate 'eat', as ARG0 typically refers to the agent or entity performing the action of eating, and 'local' does not describe an agent."
eat,local,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or animal, that is capable of performing the action of eating.","The argument 'local' does not inherently possess properties relevant to the action of eating, as it primarily describes a characteristic related to location or proximity rather than an entity capable of consuming food.","The argument 'local' does not fit the PropBank ARG1 role for the predicate 'eat', as ARG1 typically refers to an animate entity that performs the action of eating, and 'local' does not describe such an entity."
eat,lunch,ARG0,"The PropBank ARG0 role for the predicate 'eat' should have the properties of being an agent, typically an animate entity, that performs the action of consuming food or drink.","The argument 'lunch' has the properties of being a meal, typically consumed in the middle of the day, that serves as the object of consumption for the action described by the predicate 'eat'.","The argument 'lunch' does not fit the PropBank ARG0 role for the predicate 'eat' because ARG0 is typically an agent performing the action, whereas 'lunch' is the entity being consumed, fitting better as an ARG1 (the thing eaten) in this context."
eat,lunch,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or animal, that is capable of performing the action of eating.","The argument 'lunch' refers to a meal or food that is consumed, typically in the middle of the day. It has properties of being edible, nourishing, and something that can be consumed by an animate being, fitting the role of what is eaten in the context of the predicate 'eat'.","The argument 'lunch' does not fit the PropBank ARG1 role for the predicate 'eat' because ARG1 should be the entity doing the eating, not what is being eaten. 'Lunch' would more appropriately fit a role designated for the item being consumed, such as ARG2 in many predicate-argument structures."
eat,meal,ARG0,"The PropBank ARG0 role for the predicate 'eat' should have the properties of being an agent or an entity that performs the action of eating. This typically refers to a person, animal, or any organism that consumes food.","The argument 'meal' has the properties of being the thing that is consumed or ingested during the action of eating. It serves as the object of consumption, typically referring to food prepared and served in a structured setting.","The argument 'meal' does not fit the PropBank ARG0 role for the predicate 'eat' because ARG0 is meant to represent the agent performing the action, whereas 'meal' is the entity being consumed, making it more suitable for the ARG1 role, which typically represents the patient or theme of the action."
eat,meal,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'meal' has properties indicating it is an entity that can be consumed as food, typically consisting of prepared food items. It is suitable to be the object of the action 'eat'.","The argument 'meal' does not fit the PropBank ARG1 role for the predicate 'eat' because ARG1 should be the entity that is consuming, not what is being consumed. 'Meal' fits better as an ARG2, which typically represents the thing being eaten."
eat,people,ARG0,"The PropBank ARG0 role for the predicate 'eat' should have the properties of being an agent, typically an animate entity, usually a person or animal, that performs the action of eating.","The argument 'people' has the properties of being animate, typically agents capable of performing actions, and in the context of the predicate 'eat', they are the ones doing the eating.","The argument 'people' fits well with the PropBank ARG0 role for the predicate 'eat', as it possesses the necessary properties of being animate and capable of performing the action of eating, aligning with the expected agentive role of ARG0."
eat,people,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'people' has properties of being animate, capable of performing actions, and potentially being the agent in an eating event.","The argument 'people' fits well with the PropBank ARG1 role for the predicate 'eat', as it possesses the necessary properties of animacy and agency, making it capable of performing the action of eating."
eat,pizza,ARG0,"The PropBank ARG0 role for the predicate 'eat' should have the properties of being an agent, typically an animate entity, that performs the action of consuming food or drink.","The argument 'pizza' has the properties of being an entity that can be consumed as food, typically serving as the object of the action described by the predicate 'eat'.","The argument 'pizza' does not fit the PropBank ARG0 role for the predicate 'eat' because ARG0 is typically the agent performing the action, whereas 'pizza' fits the role of what is being consumed, which is more appropriately the ARG1 role."
eat,pizza,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or animal, that is capable of performing the action of eating.","The argument 'pizza' has properties indicating it is a consumable item, typically food, that can be eaten. It is the entity being consumed in the action of eating.","The argument 'pizza' does not fit the PropBank ARG1 role for the predicate 'eat' because ARG1 should be the entity doing the eating, not the entity being eaten. 'Pizza' fits better as an ARG2, the entity that is consumed."
eat,villager,ARG0,"The PropBank ARG0 role for the predicate 'eat' typically refers to the eater, the entity that is consuming food or something edible.","The argument 'villager' has the properties of being animate, capable of performing actions, and potentially being the agent or actor in the action of eating.","The argument 'villager' fits well with the PropBank ARG0 role for the predicate 'eat', as it possesses the necessary properties of being animate and capable of performing the action of eating, thus serving as a suitable agent or actor in the context of this action."
eat,villager,ARG1,"The PropBank ARG1 role for the predicate 'eat' typically refers to the entity that is consuming something. It should have properties indicating an animate being, usually a person or an animal, that is capable of performing the action of eating.","The argument 'villager' has properties indicating it is an animate being, specifically a human, which is capable of performing the action of eating.","The argument 'villager' fits well with the PropBank ARG1 role for the predicate 'eat', as it possesses the necessary properties of being an animate being, specifically a human, who is capable of performing the action of eating."
eliminate,act,ARG0,The agent or causer that performs the action of eliminating,"The argument 'act' can be seen as the entity being eliminated or the process being stopped, depending on context. It may not directly fit the typical agentive role of ARG0, but could fit roles such as ARG1 (the thing being eliminated) if 'eliminate' is understood in a metaphorical sense where an 'act' is being stopped or removed.","The argument 'act' does not fit the PropBank ARG0 role for the predicate 'eliminate', as ARG0 typically refers to the agent or causer of the action, and 'act' is more likely to be the entity that is being eliminated (ARG1), rather than the performer of the action."
eliminate,act,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. This can be an object, a concept, a problem, or any entity that is the target of the elimination process.","The argument 'act' can be relevant as an entity that is being removed or gotten rid of, especially in contexts where 'act' refers to a specific behavior, policy, or law. It implies that the action or practice represented by 'act' is the target of elimination.","The argument 'act' fits well with the PropBank ARG1 role for the predicate 'eliminate', as it can represent a specific behavior, policy, or law that is being targeted for removal or eradication."
eliminate,barrier,ARG0,"The ARG0 of 'eliminate' typically refers to the agent or causer of the elimination, often a person, organization, or system responsible for removing, getting rid of, or discarding something or someone.","The argument 'barrier' when associated with the predicate 'eliminate' typically serves as the entity being removed, obstructed, or overcome. It can represent a physical, metaphorical, or systemic obstacle.","The argument 'barrier' does not fit the PropBank ARG0 role for the predicate 'eliminate', as ARG0 is typically the agent or causer of the action, and 'barrier' is more appropriately the entity being eliminated, thus fitting a role like ARG1."
eliminate,barrier,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. This can be an object, a concept, a problem, or any entity that is the target of the elimination process.","The argument 'barrier' has the properties of being an entity that can be removed or overcome. It fits well with the predicate 'eliminate' as it implies that the barrier is something obstructive that can be dealt with or gotten rid of, aligning with the action or effect implied by the predicate.","The argument 'barrier' fits well into the PropBank ARG1 role for the predicate 'eliminate', as ARG1 is meant to be the entity that is being removed, deleted, or gotten rid of, which aligns with the nature of a 'barrier' in the context of elimination."
eliminate,club,ARG0,"The ARG0 of 'eliminate' typically refers to the agent or causer of the elimination, often a person, organization, or system responsible for removing, getting rid of, or discarding something or someone.","The argument 'club' can serve as either the agent (ARG0) implementing the action of elimination, such as in a context where a club decides to eliminate a member or a policy, or as the entity being eliminated (ARG1), such as in a scenario where a club is being shut down or removed from a league. The specific role depends on the context in which 'eliminate' and 'club' are used together.","As ARG0, 'club' fits the role of an agent or causer of the action to eliminate, implying that the club is the entity responsible for carrying out the elimination process."
eliminate,club,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. It is the target or object of the elimination process.","The argument 'club' can be understood as an entity that can be removed or excluded from a particular context, such as a competition, league, or association. It has the property of being an identifiable group or organization that can be subject to elimination.","The argument 'club' fits well with the PropBank ARG1 role for the predicate 'eliminate', as it represents an entity that can be removed or excluded from a specific context, aligning with the role's requirement for an entity being eliminated."
eliminate,intruder,ARG0,"The ARG0 of 'eliminate' typically refers to the agent or causer of the elimination, often a person, organization, or system responsible for removing, getting rid of, or discarding something or someone.","The argument 'intruder' has properties relevant to being the entity that is being removed, expelled, or gotten rid of. It is the target or patient of the action.","Poorly. 'Intruder' fits better as ARG1, the entity being eliminated, rather than ARG0, which is the eliminator or agent of the action."
eliminate,intruder,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. This can be an object, a concept, a problem, or any entity that is the target of the elimination process.","The argument 'intruder' has the property of being an entity that is unwanted or not supposed to be in a particular place, making it a suitable target for the action of being eliminated, in contexts such as security or safety.","The argument 'intruder' fits well with the PropBank ARG1 role for the predicate 'eliminate', as it embodies the characteristics of an entity that is targeted for removal or eradication, aligning with the semantic requirements of ARG1 for this predicate."
eliminate,job,ARG0,The agent or causer that performs the action of eliminating,The argument 'job' can serve as the entity being removed or gotten rid of.,"The argument 'job' does not fit the PropBank ARG0 role for the predicate 'eliminate', as ARG0 is typically the agent or causer of the action, and 'job' is more appropriately an entity that is acted upon, making it better suited for an ARG1 role."
eliminate,job,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. It is the target or object of the elimination process.","The argument 'job' as ARG1 in the context of 'eliminate' suggests it is the entity being removed or made redundant, typically in the context of job cuts or automation.","The argument 'job' fits well into the PropBank ARG1 role for the predicate 'eliminate', as it represents the entity that is being removed or made redundant, which aligns with the expected properties of ARG1 for this predicate."
eliminate,law,ARG0,"The ARG0 of 'eliminate' typically refers to the agent or causer that performs the action of removing, getting rid of, or doing away with something or someone.","The argument 'law' can serve as the entity being removed, abolished, or gotten rid of. It is suitable as an ARG1, which is the thing that is eliminated.","The argument 'law' does not fit the PropBank ARG0 role for the predicate 'eliminate', as ARG0 is typically the agent or causer of the action, and 'law' is more appropriately an entity that is acted upon, making it fit for an ARG1 role rather than ARG0."
eliminate,law,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. It is the target or object of the elimination process.","The argument 'law' as ARG1 in the context of 'eliminate' suggests that the law is the entity being removed, repealed, or made void.","The argument 'law' fits well into the PropBank ARG1 role for the predicate 'eliminate', as it represents the entity that is being removed or made void, which aligns with the expected properties of ARG1 for this predicate."
eliminate,need,ARG0,"The PropBank ARG0 role for the predicate 'eliminate' typically refers to the agent or causer of the elimination, often the entity that performs the action of removing, getting rid of, or discarding something or someone.","The argument 'need' when used with the predicate 'eliminate' typically refers to the entity or condition that is being removed, reduced, or gotten rid of. It embodies the concept or state that is the target of the elimination process.","The argument 'need' does not fit the PropBank ARG0 role for the predicate 'eliminate' because ARG0 is typically the agent or causer of the action, and 'need' is more appropriately characterized as the entity or condition that is being eliminated, which would make it better suited for a role like ARG1, the patient or theme of the action."
eliminate,need,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. It is the target or object of the elimination process.","The argument 'need' when used with 'eliminate' typically refers to a requirement, condition, or demand that is being removed or made unnecessary. It embodies the concept or entity that is the target of the action to be eradicated or resolved.","The argument 'need' fits well into the PropBank ARG1 role for the predicate 'eliminate', as it represents the entity that is being removed, resolved, or made unnecessary by the action of elimination."
eliminate,policy,ARG0,"The ARG0 of 'eliminate' typically refers to the agent or causer of the elimination, often a person, organization, or system responsible for removing, getting rid of, or discarding something or someone.","The argument 'policy' can serve as the entity being removed, abolished, or gotten rid of. It is the target or object of the action 'eliminate'.","The argument 'policy' does not fit the PropBank ARG0 role for the predicate 'eliminate', as ARG0 is meant for the agent or causer of the action, and 'policy' is more appropriately the entity being eliminated, fitting an ARG1 role."
eliminate,policy,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. It is the target or object of the elimination process.","The argument 'policy' as ARG1 of 'eliminate' has the property of being an abstract entity that can be removed, revoked, or abolished as part of a decision-making process.","The argument 'policy' fits well the PropBank ARG1 role for the predicate 'eliminate', as it is an entity that can be targeted for removal or abolition, aligning with the expected properties of ARG1 in this context."
eliminate,provision,ARG0,The agent or causer that performs the action of eliminating,"The argument 'provision' can be the entity that is being removed, deleted, or made void by the action of eliminating.","The argument 'provision' does not fit the PropBank ARG0 role for the predicate 'eliminate', as ARG0 typically represents the agent or causer of the action, whereas 'provision' is more likely to be the entity that is being eliminated, fitting better as an ARG1 (the thing affected by the action)."
eliminate,provision,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. It is the target or object of the elimination process.","The argument 'provision' refers to a specific item, condition, or clause that is being removed or made void in a particular context, such as a legal document, policy, or set of rules.","The argument 'provision' fits well with the PropBank ARG1 role for the predicate 'eliminate', as it represents the entity that is being removed or made void, aligning with the expected properties of ARG1 for this predicate."
eliminate,therapy,ARG0,"The ARG0 of 'eliminate' typically refers to the agent or causer of the elimination, often a person, organization, or system responsible for removing, getting rid of, or discarding something or someone.","The argument 'therapy' can be seen as the entity being removed or gotten rid of, fitting the role of what is eliminated. It suggests a context where a treatment or rehabilitation method is discontinued or deemed unnecessary.","Poorly. 'Therapy' does not fit the typical agentive properties of ARG0 for 'eliminate', as it is not an agent or causer of action but rather something that would be eliminated."
eliminate,therapy,ARG1,"The ARG1 of 'eliminate' typically refers to the entity that is being removed, deleted, or gotten rid of. It is the target or object of the elimination process.","The argument 'therapy' can be the entity that is being removed or discontinued, possibly in a medical or psychological context, indicating that a certain treatment method is no longer being used.","The argument 'therapy' fits well as the PropBank ARG1 for the predicate 'eliminate', as it can be the entity that is being removed or discontinued, aligning with the role's requirement for being the target or object of the elimination process."
embarrass,board,ARG0,The causer of embarrassment,"The argument 'board' can be an entity capable of causing embarrassment, possibly by making a decision or statement that leads to an embarrassing situation for someone or something else.","The argument 'board' fits well as PropBank ARG0 for the predicate 'embarrass', as it can act as the causer of embarrassment, aligning with the role's requirement for an entity that initiates or causes the action."
embarrass,board,ARG1,The entity that feels embarrassed,"The argument 'board' lacks typical properties for experiencing embarrassment, as it is an inanimate object and cannot feel emotions.","Poorly, as ARG1 typically refers to an entity capable of feeling embarrassment, and 'board' as an inanimate object does not possess this capability."
embarrass,book-keeping,ARG0,causer of embarrassment,"unlikely to have relevant properties as 'book-keeping' is an activity or process, not an entity typically capable of causing embarrassment","Poor fit, as ARG0 typically refers to an agent capable of causing embarrassment, and 'book-keeping' does not align with this characteristic."
embarrass,book-keeping,ARG1,The entity that feels embarrassed,"The argument 'book-keeping' does not inherently possess properties relevant to feeling embarrassed, as it refers to an activity or process rather than an entity capable of experiencing emotions.","The argument 'book-keeping' does not fit the PropBank ARG1 role for the predicate 'embarrass', as ARG1 typically refers to an entity that experiences embarrassment, and 'book-keeping' is an activity, not an entity capable of experiencing emotions."
embarrass,conservative,ARG0,causer of embarrassment,"Potential to be an entity that feels embarrassment or shame, possibly due to actions or statements that conflict with conservative values or norms","Poorly, as ARG0 typically refers to the causer of embarrassment, not the entity experiencing embarrassment."
embarrass,conservative,ARG1,The entity that feels embarrassed,"The argument 'conservative' does not inherently possess properties relevant to feeling embarrassed without additional context that positions 'conservative' as an entity capable of experiencing embarrassment, such as being part of a group or individual referred to as 'conservative'.","The fit of 'conservative' as PropBank ARG1 for 'embarrass' is context-dependent. Without context indicating 'conservative' refers to an entity capable of feeling embarrassment, its fit is poor. With context, it could be a moderate to good fit if 'conservative' clearly refers to a person or group capable of experiencing embarrassment."
embarrass,executive,ARG0,causer of embarrassment,"The argument 'executive' can act as either the causer of embarrassment (ARG0) or the entity experiencing embarrassment (ARG1), depending on the context of the sentence.",The argument 'executive' fits well as PropBank ARG0 for the predicate 'embarrass' when it is understood as the causer of embarrassment.
embarrass,executive,ARG1,The entity that feels embarrassed,"The argument 'executive' can possess properties such as being capable of experiencing emotions, particularly embarrassment, in situations that may involve professional or personal contexts.","The argument 'executive' fits well with the PropBank ARG1 role for the predicate 'embarrass', as ARG1 typically represents the entity that experiences the feeling of embarrassment, and an 'executive' is capable of experiencing such emotions."
embarrass,government,ARG0,causer of embarrassment,"entity capable of feeling or being perceived as experiencing embarrassment, or entity causing embarrassment","The argument 'government' fits the PropBank ARG0 role for the predicate 'embarrass' as the causer of embarrassment, but it is less typical as the experiencer due to the abstract nature of 'government'. The fit is context-dependent, generally better fitting as an agent causing embarrassment rather than experiencing it."
embarrass,government,ARG1,The entity that feels embarrassed,"The argument 'government' can possess the property of being capable of experiencing a state of embarrassment, typically through its representatives or as a result of actions, policies, or situations that are perceived negatively by the public or other nations.","The argument 'government' fits the PropBank ARG1 role for the predicate 'embarrass' as an entity that can be metaphorically or collectively embarrassed, typically through its representatives or actions that reflect poorly on it."
embarrass,importunity,ARG0,causer of embarrassment,potential to cause discomfort or awkwardness,"Poorly, as ARG0 typically refers to an agent (person or entity) that causes embarrassment, and 'importunity' describes a behavior or action rather than an agent."
embarrass,importunity,ARG1,The entity that feels embarrassed,"The argument 'importunity' refers to an instance of persistent or annoying solicitation, which does not inherently possess the capacity to feel embarrassed, as it is a behavior or action rather than an entity capable of experiencing emotions.","Poorly, as ARG1 typically refers to an entity that experiences the emotion of embarrassment, and 'importunity' describes a behavior or action, not an entity capable of feeling emotions."
embarrass,information,ARG0,causer of embarrassment,potential to cause discomfort or shame,"Poorly, as ARG0 typically refers to the causer of the action, which is usually an agent capable of intentional action, whereas 'information' does not possess agency."
embarrass,information,ARG1,The entity that feels embarrassed,"The argument 'information' can be the cause of embarrassment, typically fitting a role such as the source or reason for the embarrassment, rather than the entity experiencing embarrassment.","Poorly, as ARG1 typically refers to the entity that feels embarrassed, not the cause of the embarrassment."
embarrass,intervener,ARG0,causer of embarrassment,"An intervener in the context of 'embarrass' could potentially disrupt or cause the embarrassing situation, though typically might not directly be the causer of embarrassment. The role might not perfectly align with typical ARG0 or ARG1 roles without more context.","Poorly, as ARG0 typically refers to the causer of embarrassment, and 'intervener' implies a third party or mediator, not the direct cause."
embarrass,intervener,ARG1,The entity that feels embarrassed,"The argument 'intervener' does not directly align with the typical semantic roles associated with 'embarrass'. For 'embarrass', relevant properties of ARG1 would include being capable of experiencing emotions or psychological states. An 'intervener' could potentially be involved in a situation that leads to embarrassment but does not inherently possess properties of feeling embarrassed without additional context.","The argument 'intervener' does not fit well with the PropBank ARG1 role for the predicate 'embarrass', as ARG1 typically refers to the entity that feels embarrassed, and 'intervener' does not inherently possess properties of experiencing embarrassment without additional context."
embarrass,lyric,ARG0,causer of embarrassment,potential to cause discomfort or shame,"Poorly, as ARG0 typically refers to the causer of embarrassment, which is usually an agent capable of intentional action, whereas 'lyric' is an inanimate object and not an agent."
embarrass,lyric,ARG1,The entity that feels embarrassed,"The argument 'lyric' can be the cause of embarrassment, potentially fitting a role as the stimulus or reason for the emotion, rather than the experiencer.","The argument 'lyric' does not fit the PropBank ARG1 role for the predicate 'embarrass', as ARG1 typically refers to the entity that feels embarrassed, not the cause of the embarrassment."
embarrass,official,ARG0,causer of embarrassment,potential to be a causer or experiencer of embarrassment,Good fit as a causer of embarrassment
embarrass,official,ARG1,The entity that feels embarrassed,"The argument 'official' can possess properties such as being capable of experiencing emotions, specifically the feeling of embarrassment, and being in a situation or context where their actions or circumstances lead to this emotional state.","The argument 'official' fits well with the PropBank ARG1 role for the predicate 'embarrass', as ARG1 typically represents the entity that experiences the feeling of embarrassment, which an 'official' can."
embarrass,revelation,ARG0,The causer of embarrassment,The argument 'revelation' can act as the stimulus or cause of the embarrassment.,"Poorly, as ARG0 typically refers to the causer of the action, and 'revelation' fits better as the cause or stimulus (ARG1) rather than the agent or causer of embarrassment."
embarrass,revelation,ARG1,The entity that feels embarrassed,"The argument 'revelation' can be the cause or source of the embarrassment, typically not the entity that feels embarrassed but rather what triggers the feeling of embarrassment.","Poorly, as ARG1 for 'embarrass' typically refers to the entity that feels embarrassed, not the cause or source of the embarrassment."
embarrass,treatment,ARG0,causer of embarrassment,potential cause of embarrassment,"Poor fit. ARG0 typically refers to the causer of embarrassment, which is usually an agent capable of intentional action. 'Treatment' does not inherently imply agency or intentionality, making it a poor fit for the ARG0 role in the context of 'embarrass'."
embarrass,treatment,ARG1,The entity that feels embarrassed,The argument 'treatment' does not inherently possess properties of an entity that feels embarrassed but could be contextually related to causing embarrassment to someone.,"Poorly, as ARG1 typically refers to the entity that feels embarrassed, not the cause or method of embarrassment."
encourage,affiliate,ARG0,The agent who encourages or motivates,"The argument 'affiliate' could be an entity (person, group, or organization) that is being encouraged to join, participate, or become closely connected with another entity, typically in a supportive or cooperative relationship.","The argument 'affiliate' does not typically fit the PropBank ARG0 role for the predicate 'encourage', as ARG0 is usually the agent who encourages, not the entity being encouraged or involved in the action."
encourage,affiliate,ARG1,"The ARG1 of 'encourage' typically represents the entity that is being encouraged, often a person or group of people, but it can also be an entity undertaking an action or holding a belief that is being supported or promoted.","The argument 'affiliate' can represent an entity (person or organization) that is being encouraged to join, participate in, or support a larger group, organization, or cause. It implies an action of being urged to connect or associate with a larger entity.","The argument 'affiliate' fits well with the PropBank ARG1 role for the predicate 'encourage', as it can represent an entity being encouraged to join or support, aligning with the action of encouragement directed towards participation or association."
encourage,boy,ARG0,The agent who encourages or motivates,"The argument 'boy' can serve as either the agent who encourages (ARG0) or the entity being encouraged (ARG1), depending on the context of the sentence.","The argument 'boy' fits well as PropBank ARG0 for the predicate 'encourage' if he is the one doing the encouraging, indicating he is the agent or actor of the action."
encourage,boy,ARG1,"The ARG1 of 'encourage' typically represents the entity that is being encouraged, often a person or group of people.","The argument 'boy' has the property of being an animate entity, typically capable of being encouraged, fitting the role of a recipient or target of the action.","The argument 'boy' fits well with the PropBank ARG1 role for the predicate 'encourage', as it represents an animate entity, which is typically capable of being the recipient or target of encouragement."
encourage,client,ARG0,The agent who encourages or motivates,"The argument 'client' can be an entity receiving encouragement, motivation, or support. It has the properties of being capable of being influenced or motivated by actions or words, and being in a position to benefit from such encouragement.","The argument 'client' does not typically fit the PropBank ARG0 role for the predicate 'encourage', as ARG0 is usually the agent who encourages, not the entity being encouraged. The 'client' would more appropriately fit as an ARG1, the entity receiving encouragement."
encourage,client,ARG1,The entity being encouraged or motivated to take an action or adopt a belief.,"The argument 'client' can be an entity receiving encouragement or motivation, typically from a service provider, advisor, or another individual, to take a specific action, make a decision, or adopt a certain behavior or belief.","The argument 'client' fits well with the PropBank ARG1 role for the predicate 'encourage', as it represents the entity being encouraged or motivated, aligning with the expected properties of ARG1 for this predicate."
encourage,company,ARG0,The agent who encourages,"The entity capable of providing encouragement, possibly through its representatives or policies.","The argument 'company' fits well as PropBank ARG0 for the predicate 'encourage', as it can act as the agent performing the action of encouragement, typically through its representatives, policies, or actions."
